ASN,domains
394840,13
272026,13
13244,13
209059,13
56623,13
135127,13
35860,13
30366,13
39431,13
204243,13
35165,13
393449,13
60014,13
199898,13
399421,13
57834,13
3266,13
55229,13
214724,13
35825,13
61866,13
16640,13
208731,13
61330,13
20934,13
9775,13
17586,13
24894,13
134204,13
41340,13
204852,13
44736,13
26088,13
198975,13
38450,13
44071,13
399562,13
27969,13
137259,13
18272,13
49932,13
22463,13
33032,13
269501,13
132749,13
16291,13
399148,13
24336,13
401498,13
49709,13
10482,13
7363,13
40769,13
63217,13
136946,13
18746,13
11168,13
12777,13
2728,13
39163,13
31865,13
266160,13
328032,13
36290,13
52555,13
196928,13
262463,13
200641,13
42508,13
62342,13
44702,13
328927,13
30568,13
10419,13
51182,13
215927,13
34114,13
32022,13
31294,13
50141,13
19402,13
141130,13
196953,13
198760,13
203011,13
140430,13
53146,13
198023,13
24137,13
51934,13
57961,13
41896,13
51689,13
34678,13
137384,13
27830,13
207168,13
50422,13
272006,13
132167,13
138080,13
53971,13
31183,13
198144,13
18777,13
203954,13
7297,13
51142,13
204360,13
150462,13
262617,13
270121,13
265561,13
42290,13
29394,13
11159,13
9950,13
28257,13
137127,13
47283,13
393989,13
142369,13
44400,13
266161,13
209453,13
133192,13
28027,13
263129,13
54911,13
39942,13
31967,13
57063,13
265792,13
12140,13
36915,13
17590,13
136676,13
1420,13
150487,13
208789,13
202859,13
263648,13
209825,13
262949,13
28577,13
397993,13
17575,13
52402,13
23476,13
203218,13
135307,13
61384,13
25107,13
35602,13
200060,13
399266,13
197843,13
56668,13
263822,13
46650,13
136520,13
271869,13
262920,13
38125,13
328329,13
267587,13
394700,13
58190,13
29900,13
215823,13
328643,13
55616,13
4497,13
9505,13
134431,13
268342,13
58290,13
56786,13
33434,13
33596,13
152424,13
19939,13
47448,13
776,13
14906,13
196879,13
59614,13
18793,13
16200,13
41691,13
56915,13
8601,13
209736,13
269954,13
57990,13
14938,13
21227,13
10499,13
150915,13
48830,13
262667,13
398998,13
53713,13
53988,13
22062,13
152949,13
33961,13
25689,13
44959,13
17733,13
16281,13
207661,13
151991,13
57458,13
147040,13
134562,13
13555,13
268460,13
34437,13
262938,13
5080,13
262857,13
200503,13
26846,13
63372,13
263589,13
21333,13
55811,13
265548,13
53202,13
62412,13
7722,13
49049,13
46122,13
55698,13
41458,13
132231,13
207744,13
44766,13
7712,13
48768,13
136685,13
9572,13
13659,13
23749,13
60851,13
19240,13
16881,13
21799,13
19900,13
262779,13
196967,13
136759,13
57550,13
17764,13
267932,13
266016,13
42802,13
266435,13
64261,13
37026,13
215278,13
151361,13
15294,13
49240,13
203230,13
11223,13
57946,13
60533,13
53138,13
12650,13
210154,13
9615,13
37121,13
41858,13
51416,13
135189,13
32397,13
262249,13
36780,13
42398,13
200799,13
6794,13
62614,13
196963,13
32347,13
43407,13
57113,13
59281,13
152394,13
137100,13
208467,13
52928,13
52700,13
394869,13
60134,13
136972,13
57804,13
40954,13
56503,13
215876,13
136055,13
52946,13
39422,13
56839,13
269182,13
212323,13
205533,13
215833,13
21789,13
206679,13
40716,13
57832,13
399858,13
18931,13
35909,13
23036,13
204109,13
44856,13
22270,13
131183,13
136735,13
397093,13
48843,13
47078,13
5651,13
51705,13
2593,13
206346,13
138788,13
64287,13
209705,13
201608,13
17518,13
141049,13
42380,13
149131,13
197709,13
271011,13
9954,13
36844,13
25617,13
31293,13
12507,13
30960,13
45505,13
206014,13
262740,13
138629,13
50319,13
211471,13
50084,13
196990,13
47426,13
4656,13
135132,13
401375,13
48019,13
20733,13
14590,13
201029,13
327951,13
19919,13
42783,13
213726,13
19819,13
140407,13
60799,13
214667,13
139054,13
22018,13
16778,13
22581,13
216075,13
63950,13
53080,13
12670,13
199871,13
198632,13
56462,13
41329,13
398176,13
7417,13
395634,13
201018,13
20348,13
39460,13
199413,13
39728,13
149810,13
55341,13
207776,13
16739,13
265662,13
62695,13
52604,13
30021,13
50293,13
394699,13
2568,13
32092,13
7624,13
210018,13
197973,13
8478,13
203387,13
198893,13
6955,13
197481,13
200814,13
41109,13
395963,13
14721,13
270992,13
57894,13
150279,13
32091,13
28036,13
14653,13
48374,13
48709,13
394314,13
15846,13
327819,13
150210,13
211978,13
269815,13
47181,13
206147,13
212731,13
29663,13
147131,13
394760,13
48613,13
45184,13
42426,13
58203,13
58492,13
37414,13
262662,13
197457,13
57803,13
58464,13
150359,13
60860,13
196702,13
16925,13
50402,13
46313,13
43550,13
13958,13
329403,13
24554,13
59150,13
133989,13
28187,13
38427,13
199782,13
150027,13
262502,13
32203,13
36048,13
14671,13
197502,13
210021,13
31786,13
212052,13
210217,13
6562,13
41343,13
21639,13
141105,13
46379,13
394520,13
43749,13
59620,13
47335,13
55722,13
34551,13
213957,13
43300,13
12928,13
200508,13
206530,13
20030,13
43864,13
140429,13
38947,13
49265,13
150748,13
268927,13
49863,13
18757,13
212749,13
46221,13
200087,13
38251,13
48213,13
265509,13
31175,13
264997,13
57626,13
263329,13
135351,13
28403,13
12092,13
263151,13
20460,13
265890,13
199731,13
149723,13
42991,13
141202,13
48546,13
398545,13
25236,13
329097,13
39159,13
208941,13
212635,13
198297,12
57531,12
397361,12
48963,12
45355,12
17456,12
199505,12
17583,12
263356,12
51491,12
49537,12
24633,12
25282,12
133001,12
17603,12
212416,12
265440,12
271664,12
49538,12
204198,12
44734,12
267513,12
141101,12
18731,12
26917,12
6747,12
262981,12
47370,12
205198,12
50561,12
55482,12
208212,12
38600,12
17588,12
33728,12
60414,12
44753,12
1885,12
60777,12
197201,12
41775,12
46490,12
52029,12
135008,12
137324,12
211148,12
200582,12
12447,12
398852,12
31102,12
138884,12
12085,12
211249,12
52613,12
7455,12
46821,12
46129,12
42410,12
11118,12
39627,12
55079,12
147287,12
14841,12
39162,12
10580,12
24603,12
12247,12
31750,12
132625,12
328250,12
4195,12
399940,12
262329,12
267034,12
54979,12
212800,12
63186,12
263163,12
213634,12
9323,12
263349,12
213145,12
201424,12
50034,12
20134,12
25792,12
57472,12
45160,12
208377,12
20103,12
206632,12
59126,12
42161,12
62405,12
46408,12
21337,12
16835,12
26043,12
134226,12
213537,12
27997,12
215563,12
131448,12
10171,12
3967,12
141368,12
205901,12
43400,12
149910,12
41812,12
16099,12
209918,12
22481,12
14873,12
138034,12
268200,12
12962,12
201565,12
34747,12
3229,12
51291,12
52922,12
43049,12
19983,12
11184,12
152647,12
263629,12
49196,12
209774,12
198311,12
26034,12
205353,12
397136,12
52465,12
54567,12
49756,12
15577,12
11607,12
31528,12
9464,12
63304,12
135916,12
8873,12
16701,12
30539,12
27288,12
211632,12
135686,12
31473,12
7950,12
43703,12
32932,12
395376,12
397369,12
4817,12
262808,12
38313,12
43561,12
55441,12
35099,12
133274,12
16356,12
53752,12
397888,12
327969,12
5758,12
13259,12
25724,12
201433,12
199287,12
197423,12
207271,12
328216,12
265914,12
212251,12
52610,12
7767,12
141626,12
136715,12
16349,12
263688,12
34739,12
395129,12
25880,12
35066,12
2613,12
54355,12
328983,12
706,12
64316,12
35809,12
395979,12
135675,12
137958,12
216090,12
137474,12
13636,12
20035,12
263467,12
15831,12
48144,12
57560,12
138125,12
139972,12
214118,12
16831,12
262966,12
14913,12
137585,12
138755,12
60101,12
199711,12
135775,12
394597,12
52952,12
32806,12
57583,12
151820,12
141639,12
133227,12
401319,12
51460,12
265749,12
134968,12
214623,12
206432,12
34855,12
267445,12
401456,12
48563,12
131143,12
265618,12
57970,12
215925,12
45734,12
47411,12
22784,12
12438,12
136279,12
52771,12
8036,12
63648,12
212812,12
39777,12
63500,12
48036,12
132917,12
39133,12
55082,12
263905,12
9522,12
41270,12
196900,12
43228,12
54179,12
16960,12
39889,12
59104,12
17144,12
57881,12
36797,12
11975,12
213734,12
133685,12
38784,12
211657,12
7687,12
38686,12
205774,12
26276,12
42209,12
266729,12
49907,12
8775,12
42421,12
329087,12
62989,12
203165,12
393937,12
47387,12
394453,12
209490,12
137576,12
150864,12
17538,12
215350,12
38067,12
3423,12
399388,12
62722,12
397410,12
14921,12
52101,12
132780,12
20625,12
11713,12
2472,12
44194,12
35408,12
8489,12
133822,12
205240,12
41371,12
26775,12
30330,12
397932,12
55311,12
140607,12
37190,12
53155,12
197802,12
196668,12
204217,12
206250,12
210926,12
39600,12
201139,12
208124,12
397787,12
9646,12
207753,12
263404,12
395761,12
48428,12
21805,12
11394,12
202898,12
26490,12
135468,12
212734,12
397805,12
33173,12
141474,12
11500,12
44694,12
56320,12
401040,12
2587,12
138424,12
30853,12
11066,12
34776,12
202061,12
13630,12
208512,12
395779,12
63011,12
34359,12
47133,12
206606,12
213377,12
206822,12
268205,12
202774,12
328144,12
33650,12
28375,12
38095,12
50288,12
41588,12
56468,12
151413,12
394748,12
30139,12
16816,12
398277,12
152779,12
20938,12
42156,12
137311,12
22243,12
15589,12
17601,12
132838,12
135038,12
27781,12
40834,12
10235,12
265363,12
30327,12
16761,12
200297,12
47737,12
9231,12
50859,12
136121,12
32696,12
133204,12
19833,12
58735,12
43067,12
53797,12
201506,12
62201,12
63827,12
58320,12
45360,12
56581,12
400311,12
20005,12
202814,12
328311,12
400453,12
53429,12
200454,12
205409,12
36080,12
268235,12
10980,12
205443,12
7630,12
47746,12
270821,12
262511,12
50962,12
14297,12
209237,12
20467,12
23370,12
199980,12
210183,12
27851,12
49176,12
27376,12
263224,12
394334,12
1303,12
199236,12
13063,12
265654,12
32655,12
400828,12
135421,12
21602,12
205112,12
10441,12
44689,12
55520,12
52152,12
206406,12
211839,12
11070,12
271778,12
400079,12
32710,12
266143,12
34421,12
204670,12
207196,12
51497,12
398890,12
60478,12
394453,12
61671,12
267034,12
33173,12
33045,12
135472,12
56427,12
48428,12
42209,12
12247,12
49072,12
27781,12
200297,12
397361,12
23370,12
132838,12
202774,12
55485,12
198297,12
17601,12
265363,12
216235,12
198982,12
212593,12
265440,12
133204,12
33990,12
9231,12
11394,12
395761,12
20938,12
53429,12
270821,12
395979,12
201688,12
137474,12
60777,12
56320,12
327863,12
7767,12
16356,12
27448,12
134767,12
54085,12
397136,12
41775,12
398316,12
400393,12
45160,12
49196,12
263629,12
24603,12
140062,12
147287,12
39133,12
33650,12
20035,12
207196,12
1255,12
47962,12
131448,12
46868,12
205112,12
395664,12
55482,12
18731,12
35723,12
22481,12
59957,12
50288,12
46455,12
197423,12
38095,12
49538,12
213734,12
27166,12
54035,12
267641,12
211573,12
133685,12
397393,12
42410,12
209774,12
206822,12
25880,12
135008,12
151413,12
397805,12
52613,12
262966,12
9614,12
59126,12
401319,12
19983,12
60058,12
51491,12
262865,12
14841,12
13959,12
211148,12
31473,12
46408,12
401040,12
3608,12
35459,12
63827,12
45734,12
47133,12
328250,12
268200,12
21337,12
137852,12
35066,12
12962,12
10235,12
51497,12
135421,12
393937,12
48144,12
57970,12
11500,12
39889,12
37057,12
133500,12
31699,12
20134,12
32806,12
16960,12
196900,12
32655,12
57531,12
47387,12
38313,12
210721,12
15074,12
15831,12
199105,12
13581,12
137817,12
10580,12
395129,12
400311,12
329087,12
204835,12
267513,12
48563,12
7455,12
17583,12
137958,12
43400,12
14873,12
11118,12
205353,12
209923,12
54979,12
397141,12
211839,12
138424,12
53797,12
135038,12
3967,12
10231,12
199759,12
51291,12
136715,12
12613,12
17588,12
199980,12
60478,12
16263,12
18278,12
137585,12
9464,12
262329,12
26490,12
209237,12
26775,12
43442,12
52101,12
62989,12
47402,12
14297,12
265621,12
265618,12
30330,12
401773,12
28749,12
135686,12
135818,12
31102,12
267445,12
399388,12
207753,12
212734,12
262511,12
11066,12
134226,12
12085,12
48963,12
211632,12
33838,12
35099,12
50983,12
9785,12
133822,12
52029,12
210648,12
401456,12
27851,12
212416,12
36222,12
394597,12
55311,12
26043,12
211249,12
55441,12
38686,12
265144,12
270321,12
38784,12
131459,12
60288,12
53796,12
20625,12
23427,12
206632,12
9646,12
43973,12
34855,12
394688,12
141639,12
210889,11
55403,11
49566,11
51814,11
22093,11
46054,11
209082,11
53239,11
56426,11
215181,11
46298,11
401103,11
45320,11
58092,11
400696,11
135286,11
39861,11
52945,11
44100,11
14649,11
25916,11
56700,11
55839,11
150429,11
266602,11
138096,11
212042,11
43364,11
54860,11
30102,11
131565,11
141889,11
59823,11
52593,11
58136,11
393956,11
31746,11
138761,11
17885,11
17303,11
395501,11
52601,11
16254,11
30692,11
207133,11
21612,11
52519,11
35416,11
134014,11
398982,11
25163,11
201644,11
202020,11
31029,11
30712,11
16007,11
43115,11
62141,11
42177,11
395351,11
28858,11
48592,11
262666,11
215063,11
265933,11
38416,11
27520,11
52330,11
46052,11
23419,11
17077,11
41904,11
272094,11
63215,11
1647,11
26695,11
201004,11
269175,11
139971,11
138222,11
207013,11
266457,11
216303,11
19170,11
27020,11
34969,11
269684,11
60904,11
273774,11
48115,11
204522,11
9753,11
149332,11
53306,11
134341,11
208670,11
26932,11
214478,11
263110,11
28124,11
13838,11
212415,11
26148,11
205722,11
198615,11
3141,11
137379,11
150300,11
61749,11
14048,11
201177,11
262675,11
25548,11
215924,11
137262,11
34330,11
51943,11
61572,11
263604,11
271935,11
40864,11
55668,11
213730,11
139381,11
202803,11
31267,11
29375,11
393681,11
41796,11
394085,11
209509,11
19637,11
3145,11
36944,11
207153,11
20427,11
139870,11
140123,11
51575,11
262727,11
210893,11
136856,11
21317,11
40735,11
149925,11
48790,11
395040,11
10173,11
59282,11
8538,11
11313,11
47594,11
208752,11
133310,11
394993,11
49691,11
197986,11
62182,11
59633,11
137048,11
18795,11
398052,11
151664,11
41835,11
208715,11
263019,11
1766,11
206737,11
32018,11
134320,11
151833,11
52486,11
18383,11
204016,11
203481,11
263771,11
134929,11
199146,11
28786,11
22592,11
215100,11
22482,11
132847,11
1083,11
201237,11
136463,11
33435,11
197472,11
62827,11
15690,11
51654,11
132533,11
265636,11
263681,11
47690,11
10998,11
266708,11
205254,11
41121,11
58921,11
49229,11
29310,11
60531,11
205899,11
41617,11
198053,11
50789,11
30635,11
22887,11
216396,11
47647,11
393877,11
399292,11
43310,11
205060,11
60222,11
46262,11
136284,11
45235,11
57580,11
59745,11
328434,11
328430,11
197945,11
60200,11
151764,11
41610,11
48744,11
196651,11
395999,11
400080,11
199977,11
53928,11
393290,11
44837,11
137661,11
210907,11
48975,11
48421,11
206374,11
14513,11
51836,11
152066,11
200807,11
34601,11
200432,11
60228,11
197760,11
53543,11
61924,11
61390,11
265686,11
52430,11
32584,11
210521,11
41554,11
263429,11
40414,11
33402,11
213027,11
56466,11
48172,11
24499,11
1696,11
131169,11
51742,11
199047,11
212169,11
58293,11
50066,11
16647,11
58457,11
397131,11
209277,11
61775,11
201069,11
401749,11
13027,11
24313,11
216376,11
49188,11
399999,11
205144,11
55575,11
17509,11
38851,11
13524,11
39468,11
27877,11
35527,11
394446,11
208962,11
215312,11
46882,11
199828,11
53546,11
60705,11
49530,11
216013,11
38734,11
59863,11
205068,11
17044,11
28947,11
51739,11
262799,11
328510,11
401245,11
26842,11
263147,11
24536,11
40383,11
209110,11
25862,11
149907,11
202550,11
136666,11
48960,11
37141,11
206964,11
22678,11
52268,11
205019,11
17542,11
264000,11
56504,11
141068,11
267899,11
23842,11
395060,11
198389,11
31014,11
132196,11
137185,11
22433,11
49825,11
59842,11
7342,11
7965,11
13986,11
50202,11
399007,11
400258,11
36475,11
198463,11
60638,11
64281,11
399457,11
268373,11
63629,11
31950,11
39846,11
396358,11
57749,11
62008,11
22083,11
268688,11
56845,11
35157,11
59953,11
7816,11
59663,11
39997,11
11392,11
59607,11
61510,11
53536,11
48389,11
139435,11
209902,11
135206,11
30885,11
7005,11
270105,11
22648,11
202844,11
50921,11
10011,11
207973,11
51506,11
54040,11
262434,11
57350,11
46035,11
397606,11
54014,11
397016,11
202798,11
43638,11
397926,11
56376,11
35760,11
134639,11
45232,11
133731,11
59471,11
201659,11
15096,11
202556,11
35442,11
207551,11
58006,11
39815,11
17837,11
202789,11
28236,11
61717,11
263606,11
201598,11
37412,11
57130,11
57842,11
37721,11
19452,11
17177,11
53566,11
214206,11
206472,11
141057,11
149784,11
13105,11
6674,11
32059,11
268192,11
38989,11
15026,11
11171,11
21515,11
17105,11
61375,11
267148,11
19111,11
200862,11
262394,11
329393,11
269753,11
395944,11
264129,11
49198,11
50579,11
13889,11
50121,11
394590,11
197544,11
202864,11
46915,11
266034,11
41150,11
16571,11
272012,11
58238,11
212195,11
215496,11
3459,11
64078,11
150526,11
61420,11
39255,11
50671,11
39945,11
59919,11
59771,11
60902,11
137154,11
206077,11
39266,11
49171,11
11918,11
36938,11
15508,11
199503,11
395500,11
263630,11
206917,11
47040,11
28151,11
18776,11
27170,11
200420,11
199098,11
6946,11
11787,11
6561,11
61124,11
271334,11
44598,11
196927,11
63086,11
197860,11
136342,11
14554,11
13134,11
52774,11
52353,11
395301,11
28857,11
52431,11
54684,11
40564,11
59616,11
215625,11
56807,11
14222,11
14278,11
399469,11
131762,11
20329,11
400228,11
138545,11
262288,11
44154,11
23410,11
48230,11
270068,11
399743,11
399594,11
50564,11
32985,11
64010,11
7034,11
15601,11
271115,11
136634,11
19663,11
61792,11
210320,11
203212,11
23309,11
147257,11
22928,11
4783,11
213744,11
31336,11
63497,11
29117,11
398385,11
138548,11
396086,11
393522,11
58485,11
46193,11
25300,11
202030,11
210140,11
209972,11
139370,11
53425,11
57223,11
41831,11
136636,11
200889,11
5580,11
216029,11
213381,11
399541,11
27763,11
57375,11
150976,11
273232,11
269608,11
397362,11
11231,11
37441,11
141322,11
32162,11
201898,11
202908,11
266047,11
202919,11
9769,11
43151,11
17654,11
57821,11
59866,11
198738,11
210726,11
393287,11
269224,11
201008,11
10388,11
47508,11
12206,11
53823,11
45411,11
262381,11
202382,11
53083,11
12802,11
197738,11
133236,11
50197,11
269933,11
149593,11
10156,11
50449,11
36868,11
262673,11
267740,11
200596,11
142373,11
206934,11
11805,11
61922,11
51799,11
132771,11
200643,11
138239,11
2526,11
395239,11
264631,11
4954,11
263766,11
271256,11
29581,11
348,11
14966,11
54646,11
131716,11
13660,11
3378,11
211618,11
10596,11
4202,11
26334,11
34121,11
205981,11
15993,11
28727,11
800,11
149105,11
10178,11
211154,11
42039,11
206438,11
203930,11
399520,11
17981,11
20719,11
134244,11
266356,11
397432,11
396272,11
13242,11
9893,11
20992,11
204182,11
34190,11
198133,11
42350,11
39209,11
147306,11
20397,11
43628,11
23068,11
263527,11
199645,11
44632,11
264727,11
14521,11
199462,11
267003,11
38648,11
62648,11
31180,11
214708,11
207921,11
211194,11
262454,11
59923,11
31550,11
39406,11
12067,11
1906,11
52248,11
201568,11
28352,11
210611,11
12380,11
15258,11
21328,11
60324,11
131963,11
52540,11
55386,11
38683,11
58256,11
196881,11
292,11
397881,11
213579,11
329294,11
213867,11
51038,11
60662,11
201842,11
9122,11
18266,11
36083,11
44102,11
54002,11
47046,11
56265,11
45513,11
29474,11
59646,11
46445,11
271737,11
42089,11
266313,11
21798,11
51704,11
52762,11
10615,11
198020,11
212613,11
27298,11
263167,11
43464,11
2532,11
41033,11
9564,11
153615,11
205515,11
56231,11
212310,11
51153,11
55128,11
329072,11
15155,11
25709,11
8477,11
399866,11
139009,11
61701,11
58039,11
263721,11
24972,11
30530,11
37529,11
29990,11
211333,11
395498,11
58952,11
56683,11
34047,11
198230,11
53812,11
21517,11
51989,11
213403,11
265278,11
39360,11
36305,11
399291,11
58453,11
264285,11
55182,11
9997,11
50222,11
42728,11
137172,11
203527,11
17405,11
35958,11
19218,11
47332,11
49,11
206559,11
395694,11
135926,11
40080,11
200142,11
53115,11
205288,11
206130,11
19635,11
25948,11
50223,11
6404,11
395051,11
203170,11
200040,11
269931,11
47744,11
28954,11
57524,11
51267,11
200594,11
63103,10
204659,10
15848,10
49602,10
197203,10
62320,10
134306,10
268248,10
149552,10
41740,10
53260,10
203920,10
62227,10
393315,10
53079,10
138985,10
