asn,vri_count
AS14447,9
AS215364,20
AS401767,1
AS401756,1
AS401454,1
AS401185,1
AS400366,1
AS397350,1
AS54134,1
AS394955,1
AS32434,1
AS19285,2
AS397574,1
AS54365,1
AS29987,1
AS46386,1
AS401639,1
AS213510,2
AS396186,4
AS401637,1
AS216311,4
AS213293,4
AS401626,2
AS401609,1
AS401579,1
AS399836,1
AS207740,4
AS214768,4
AS401600,1
AS213801,2
AS18956,1
AS401485,1
AS13696,2
AS1089,1
AS401512,3
AS26682,1
AS216198,3
AS401420,1
AS398843,1
AS401431,1
AS401386,8
AS396050,2
AS215507,3
AS401293,1
AS400540,1
AS401268,1
AS15167,1
AS401197,1
AS401082,3
AS62880,1
AS401385,1
AS18909,1
AS204518,3
AS198304,4
AS208754,5
AS211729,9
AS207529,7
AS150289,7
AS40115,1
AS48752,1
AS209481,2
AS395909,1
AS63437,1
AS40701,16
AS215530,1
AS393448,1
AS51939,20
AS401575,3
AS401100,1
AS11017,7
AS398858,1
AS273202,1
AS208699,6
AS401812,2
AS63390,1
AS394593,2
AS401780,2
AS215146,2
AS209552,6
AS394839,1
AS214022,4
AS207445,5
AS215855,2
AS47069,1
AS215971,1
AS27010,3
AS213663,2
AS134478,3
AS199605,2
AS200728,3
AS398333,1
AS33179,2
AS11972,1
AS197713,1
AS394719,1
AS14482,1
AS25759,1
AS200351,5
AS13646,1
AS57870,3
AS40544,1
AS211036,2
AS209542,3
AS212854,2
AS197815,2
AS199650,2
AS62925,1
AS50755,9
AS60743,2
AS200690,3
AS203619,3
AS213163,3
AS199203,3
AS203899,3
AS198954,2
AS215934,2
AS214841,5
AS35848,1
AS211548,2
AS62309,1
AS200570,3
AS204789,4
AS201398,1
AS202952,3
AS204340,3
AS213045,7
AS200775,3
AS207142,4
AS200226,2
AS55223,4
AS1075,9
AS207556,3
AS209808,2
AS395887,1
AS205663,2
AS49707,3
AS198005,2
AS401399,2
AS9331,1
AS210714,2
AS4473,5
AS11873,2
AS210691,2
AS401771,1
AS401709,2
AS51999,4
AS212364,4
AS206018,2
AS928,1
AS211562,8
AS215648,4
AS210508,1
AS260628,1
AS339970,1
AS209864,4
AS397901,1
AS399206,1
AS147297,2
AS399725,1
AS399204,1
AS401038,1
AS214989,4
AS214569,4
AS212780,1
AS57957,1
AS212577,3
AS212528,2
AS210902,2
AS59417,2
AS49780,1
AS48413,1
AS38041,2
AS56328,2
AS19168,1
AS25848,1
AS200182,1
AS44258,1
AS17830,1
AS211876,2
AS142418,3
AS142549,1
AS210934,2
AS211481,4
AS207939,1
AS211584,1
AS1218,1
AS26801,1
AS40880,1
AS396503,6
AS394466,1
AS49459,2
AS49134,4
AS397877,1
AS136317,1
AS150863,1
AS204856,2
AS16390,1
AS207328,1
AS400307,1
AS205749,8
AS33696,2
AS38179,1
AS54625,1
AS142025,1
AS140926,1
AS134575,2
AS47158,1
AS138181,3
AS146950,4
AS200334,5
AS211935,2
AS212995,8
AS209297,2
AS139328,3
AS212359,6
AS212580,8
AS212279,3
AS212425,4
AS399015,1
AS212357,2
AS212360,4
AS212292,1
AS138435,1
AS142055,5
AS142427,1
AS147071,1
AS149285,1
AS149835,3
AS147041,1
AS147048,1
AS7603,2
AS5081,1
AS14440,1
AS19233,1
AS401636,1
AS394445,1
AS33063,1
AS393562,8
AS395841,1
AS55168,1
AS32772,1
AS402062,1
AS1347,3
AS5006,3
AS5715,3
AS14929,3
AS40160,3
AS396902,1
AS55194,3
AS33680,1
AS62471,1
AS396055,2
AS397610,1
AS21804,1
AS14750,1
AS53841,3
AS23420,1
AS40045,37
AS399201,1
AS13327,1
AS958,1
AS981,2
AS14168,1
AS11889,1
AS216225,2
AS398325,3
AS54270,1
AS122,1
AS3834,1
AS57439,3
AS21957,4
AS970,1
AS210980,2
AS208548,7
AS212105,1
AS11282,1
AS33218,1
AS33262,1
AS399196,2
AS210527,1
AS54944,1
AS699,1
AS17253,1
AS394308,1
AS4199999899,1
AS7257,1
AS393819,2
AS400674,1
AS401593,1
AS402058,1
AS396440,1
AS209261,3
AS53358,3
AS400780,1
AS394896,1
AS3584,1
AS401574,1
AS49286,2
AS397702,3
AS23437,1
AS20360,1
AS19745,1
AS400053,1
AS56555,1
AS1751,1
AS12167,1
AS400544,4
AS6373,1
AS11661,1
AS32712,1
AS14338,4
AS18752,1
AS65020,1
AS394837,33
AS19451,1
AS395661,3
AS396328,1
AS32608,1
AS25664,10
AS19742,1
AS6538,1
AS215190,1
AS211977,1
AS2158,1
AS2173,1
AS398107,2
AS32982,3
AS46846,3
AS62588,2
AS62529,1
AS10952,1
AS3390,1
AS398757,1
AS1224,1
AS10866,1
AS395460,1
AS29773,1
AS54699,1
AS29903,1
AS396088,1
AS393949,1
AS401425,1
AS401714,1
AS35960,1
AS398257,1
AS17172,1
AS13334,2
AS63061,1
AS401135,1
AS401315,1
AS401482,1
AS401904,1
AS12016,1
AS377,1
AS26,1
AS13613,1
AS13331,1
AS6838,1
AS46792,1
AS32244,1
AS809,1
AS23228,1
AS395250,4
AS7246,1
AS29834,1
AS17390,2
AS263719,1
AS1212,2
AS1313,2
AS1111,1
AS133899,1
AS269850,1
AS271818,1
AS272023,1
AS271925,1
AS274003,1
AS272137,2
AS273910,1
AS273077,1
AS271963,1
AS271905,1
AS274187,1
AS274030,1
AS273873,1
AS273119,1
AS272944,1
AS273999,1
AS272049,1
AS267928,1
AS272934,1
AS273899,1
AS273679,2
AS274540,1
AS274547,1
AS270204,1
AS270206,1
AS270167,1
AS272355,1
AS272842,1
AS272919,1
AS273852,1
AS271891,59
AS273047,1
AS269937,1
AS272115,2
AS272153,4
AS181818,1
AS269902,1
AS271890,1
AS272909,3
AS271859,1
AS272952,9
AS273977,2
AS271833,1
AS273083,1
AS271826,2
AS272079,1
AS273064,1
AS274126,1
AS273011,3
AS274200,1
AS274085,1
AS273114,7
AS273105,2
AS274145,1
AS274064,1
AS274217,5
AS273139,1
AS274020,1
AS273862,1
AS272987,1
AS274183,1
AS274104,1
AS274054,1
AS272822,4
AS274013,1
AS274155,1
AS272881,1
AS274031,1
AS273870,1
AS272998,1
AS274192,1
AS273081,1
AS273093,1
AS274129,1
AS272855,1
AS274048,1
AS273127,10
AS271942,5
AS273196,9
AS273926,1
AS272002,1
AS202400,1
AS272950,1
AS265850,1
AS273180,1
AS272120,1
AS271996,1
AS273827,1
AS272867,1
AS274058,1
AS272069,1
AS64129,1
AS272958,1
AS273858,10
AS274100,1
AS266766,1
AS273067,1
AS269880,1
AS272012,1
AS272841,1
AS274160,1
AS273187,1
AS273918,1
AS273049,1
AS273876,1
AS274196,1
AS272923,2
AS273086,1
AS273157,1
AS266851,1
AS274203,1
AS264794,1
AS274005,1
AS271939,1
AS272890,1
AS274087,1
AS273057,1
AS274234,1
AS273108,1
AS272946,3
AS16619,1
AS273176,1
AS272875,14
AS273906,1
AS272990,1
AS273099,1
AS272145,1
AS264763,3
AS273972,1
AS273166,1
AS272864,1
AS273895,1
AS274036,1
AS273134,14
AS274097,1
AS272105,1
AS273994,1
AS272955,1
AS271930,1
AS274079,16
AS272083,1
AS273048,1
AS273007,1
AS272799,2
AS271977,1
AS273230,13
AS274117,1
AS273084,2
AS272859,1
AS274207,2
AS272819,1
AS273850,1
AS274174,1
AS269866,1
AS273113,11
AS273988,1
AS272004,2
AS272951,90
AS274153,1
AS273040,1
AS272847,1
AS273868,1
AS274190,1
AS272123,1
AS273978,1
AS273172,2
AS272830,1
AS274018,1
AS274102,1
AS273937,1
AS272961,1
AS272886,1
AS273920,5
AS273051,1
AS273154,1
AS273009,1
AS274123,1
AS272129,1
AS274127,1
AS272813,2
AS272017,1
AS272966,9
AS274166,3
AS273193,1
AS272095,1
AS273983,1
AS64134,8
AS274146,1
AS266865,1
AS274021,1
AS274105,1
AS272117,1
AS271992,4
AS274055,1
AS273021,1
AS272823,1
AS272974,1
AS273063,1
AS273991,3
AS64136,1
AS273078,1
AS273148,1
AS273229,1
AS272921,7
AS272932,1
AS273887,1
AS273849,1
AS272100,1
AS274070,1
AS273866,1
AS267759,1
AS274189,1
AS273075,1
AS273102,1
AS272044,1
AS273950,1
AS273828,4
AS272868,1
AS274039,4
AS273137,1
AS27919,1
AS274017,1
AS273859,1
AS273008,3
AS272109,1
AS272013,1
AS274161,1
AS271934,1
AS273050,1
AS26673,1
AS274041,3
AS273087,1
AS273092,1
AS273158,10
AS273126,1
AS274169,1
AS271941,1
AS273195,1
AS274088,1
AS273925,1
AS274023,1
AS271967,1
AS272119,1
AS273072,80
AS273100,1
AS272146,3
AS273826,1
AS272936,1
AS273896,1
AS273203,1
AS272977,1
AS272808,1
AS273995,1
AS272871,1
AS274195,1
AS273231,1
AS274118,1
AS273968,1
AS273821,1
AS274052,1
AS273889,1
AS273018,1
AS273131,1
AS272820,1
AS272972,1
AS273200,6
AS272897,2
AS272102,1
AS273183,1
AS273913,1
AS273145,1
AS267850,1
AS274029,1
AS273869,1
AS273830,1
AS273173,1
AS272870,1
AS274063,8
AS273902,1
AS273028,1
AS272986,1
AS274182,1
AS272907,1
AS273191,1
AS270092,1
AS273226,1
AS273010,1
AS273235,1
AS273959,1
AS269842,1
AS28580,1
AS61910,1
AS272220,7
AS264182,1
AS256311,1
AS265446,1
AS266532,5
AS53185,1
AS268832,1
AS269384,1
AS260647,1
AS61602,1
AS62603,1
AS290929,1
AS211087,2
AS271242,1
AS271578,1
AS271723,3
AS271739,1
AS271754,7
AS271761,1
AS271766,1
AS272414,1
AS272438,1
AS272453,1
AS272458,1
AS272467,1
AS272470,1
AS272471,1
AS272477,1
AS272498,1
AS272499,1
AS272501,1
AS272510,1
AS272518,5
AS61608,1
AS272527,1
AS272530,1
AS272533,1
AS272161,1
AS272163,1
AS272169,1
AS272182,1
AS272185,1
AS272191,1
AS272195,5
AS272218,20
AS264210,1
AS272219,1
AS272231,2
AS272245,5
AS272252,1
AS272253,3
AS272262,1
AS272559,1
AS272569,23
AS272570,1
AS272581,7
AS272601,1
AS272610,1
AS272614,3
AS272619,1
AS272624,2
AS272626,1
AS272631,1
AS272639,1
AS272658,1
AS272671,1
AS272694,5
AS272701,4
AS272707,1
AS272708,1
AS272719,1
AS272720,1
AS272727,1
AS272735,1
AS272738,1
AS272758,3
AS272765,23
AS273605,1
AS273606,4
AS273615,1
AS273638,1
AS273647,1
AS273654,3
AS273659,7
AS273661,3
AS273685,1
AS273689,1
AS273691,1
AS273706,1
AS273713,3
AS273714,1
AS273719,1
AS273727,1
AS273755,1
AS273756,1
AS273760,1
AS273763,1
AS273768,1
AS273782,1
AS273787,1
AS273796,1
AS61615,1
AS273814,3
AS273816,1
AS273320,1
AS273321,1
AS273332,1
AS273339,3
AS273346,1
AS273355,1
AS273357,1
AS273364,1
AS273366,1
AS273369,2
AS273381,1
AS273404,1
AS273413,1
AS273416,1
AS273424,1
AS273433,1
AS273448,1
AS273454,1
AS273455,1
AS273457,3
AS273459,1
AS273479,1
AS273485,1
AS273498,1
AS273499,1
AS273503,1
AS61617,1
AS273506,1
AS273510,1
AS273524,1
AS273556,7
AS273558,1
AS273561,1
AS273564,5
AS274599,1
AS61620,1
AS274620,1
AS274630,1
AS274632,1
AS274634,1
AS274636,1
AS274647,1
AS274658,1
AS274663,1
AS274673,1
AS274678,1
AS274680,1
AS274693,1
AS274706,1
AS274713,1
AS274719,1
AS274726,23
AS274732,1
AS274737,1
AS274746,1
AS274749,2
AS274769,1
AS274772,1
AS274774,1
AS274781,1
AS61623,1
AS274799,1
AS274809,1
AS274818,1
AS274823,3
AS274825,1
AS274826,1
AS274833,1
AS274834,1
AS61624,4
AS274843,1
AS274473,1
AS274476,1
AS274481,1
AS274484,1
AS274489,1
AS61625,1
AS274503,1
AS274511,1
AS274520,1
AS274530,1
AS274533,1
AS274557,1
AS274334,1
AS265570,1
AS37707,1
AS270133,1
AS270141,1
AS270159,2
AS270165,8
AS270174,1
AS270180,2
AS28451,21
AS270209,1
AS270218,1
AS270179,1
AS270221,1
AS270226,1
AS270190,1
AS272322,1
AS272358,1
AS272362,1
AS272373,6
AS272392,2
AS272405,1
AS273255,1
AS273259,1
AS273264,1
AS273265,1
AS206785,1
AS3058,1
AS16175,1
AS29290,4
AS12672,2
AS39598,1
AS57472,1
AS12348,1
AS48961,1
AS8832,1
AS52011,1
AS203559,1
AS44796,1
AS31416,1
AS199491,1
AS44921,1
AS50475,1
AS50384,1
AS42861,4
AS39229,1
AS42087,3
AS203871,1
AS200549,1
AS199275,1
AS60874,1
AS208157,2
AS207806,2
AS207808,2
AS207807,2
AS212775,2
AS210675,2
AS204687,1
AS202685,13
AS60084,1
AS57052,1
AS197872,1
AS19541,1
AS7171,1
AS199875,1
AS12857,1
AS44928,2
AS57506,2
AS138270,1
AS200032,1
AS204968,6
AS3305,2
AS34860,2
AS15890,2
AS43474,1
AS35804,1
AS201697,1
AS50375,1
AS35659,1
AS51454,1
AS206159,1
AS207791,1
AS29330,1
AS28848,1
AS16099,1
AS44753,1
AS42378,2
AS212379,1
AS51923,1
AS41051,1
AS51058,1
AS203189,2
AS38191,1
AS30969,1
AS39779,1
AS398103,1
AS51603,1
AS35402,5
AS57753,1
AS34685,1
AS197204,5
AS203323,1
AS61164,57
AS205745,3
AS39535,1
AS12257,1
AS59749,1
AS39639,1
AS30847,1
AS62087,1
AS206202,1
AS61969,1
AS213792,1
AS214145,3
AS214430,19
AS215223,3
AS207852,3
AS198057,4
AS214731,5
AS213880,1
AS214231,3
AS214237,1
AS216249,2
AS214341,2
AS202151,1
AS213876,7
AS209389,7
AS211944,7
AS211891,7
AS210344,8
AS208421,7
AS208471,7
AS208749,7
AS208771,7
AS208850,7
AS210335,8
AS210348,8
AS206058,7
AS207359,7
AS213943,7
AS207480,9
AS207001,8
AS206445,2
AS211980,2
AS205710,2
AS214034,1
AS212112,2
AS205480,1
AS214009,1
AS211931,1
AS48301,2
AS216412,2
AS213454,1
AS213972,3
AS216986,1
AS213988,1
AS204901,10
AS211979,2
AS212334,1
AS49465,1
AS60770,1
AS44160,1
AS48185,1
AS200709,1
AS203879,1
AS205503,1
AS3097,2
AS4410,2
AS3096,2
AS8729,2
AS8989,1
AS30892,1
AS47910,1
AS1654,1
AS48446,1
AS35471,1
AS210641,1
AS49237,1
AS18622,1
AS208559,1
AS210712,1
AS204405,1
AS198814,1
AS197035,1
AS44511,1
AS56867,1
AS25016,1
AS44286,1
AS12768,1
AS50512,1
AS57044,1
AS39435,2
AS50542,1
AS51604,1
AS34590,1
AS51645,1
AS41786,1
AS41668,1
AS41727,1
AS50544,1
AS56330,1
AS59713,1
AS50498,1
AS56377,1
AS42116,1
AS42682,1
AS43478,1
AS41843,1
AS42683,1
AS41754,1
AS57378,1
AS56420,1
AS34533,1
AS51570,1
AS50543,1
AS211221,1
AS49048,1
AS56981,1
AS52207,1
AS41682,1
AS39028,1
AS51035,1
AS57026,1
AS41661,1
AS51819,1
AS34150,1
AS31483,1
AS43639,1
AS48047,1
AS31025,1
AS50994,1
AS201980,1
AS213844,1
AS201929,1
AS60019,1
AS39995,1
AS12513,1
AS29442,1
AS200557,3
AS47246,1
AS204693,4
AS8485,1
AS203252,1
AS203555,1
AS197223,11
AS47530,1
AS196689,1
AS42655,1
AS41002,1
AS206938,17
AS47975,1
AS196782,1
AS13235,1
AS199586,1
AS209484,1
AS199580,1
AS199158,1
AS216009,1
AS215554,1
AS214387,1
AS213091,1
AS215357,1
AS215397,1
AS208084,3
AS206705,1
AS205601,1
AS205397,1
AS210717,1
AS205414,1
AS205232,5
AS203083,1
AS213983,1
AS51011,1
AS38937,1
AS59819,2
AS38945,1
AS44394,1
AS41860,1
AS195524,1
AS58076,1
AS43443,1
AS41732,8
AS60262,139
AS16140,1
AS196904,2
AS199926,1
AS43465,1
AS201057,2
AS61095,1
AS213305,1
AS31343,1
AS206925,1
AS39827,1
AS213423,3
AS214561,3
AS200747,1
AS202590,1
AS200898,1
AS215059,3
AS22634,1
AS38938,1
AS1712,3
AS203661,1
AS216369,4
AS3175,1
AS62155,1
AS44752,1
AS3180,1
AS35277,10
AS60114,1
AS209489,1
AS197938,1
AS204508,7
AS215290,9
AS206731,1
AS206607,1
AS210951,2
AS200299,3
AS57621,1
AS199714,2
AS214958,2
AS204010,1
AS214615,1
AS201681,1
AS44437,1
AS136918,3
AS211013,2
AS212008,3
AS216126,2
AS198889,5
AS201545,1
AS50529,117
AS216395,1
AS199018,2
AS216072,5
AS214948,1
AS44908,4
AS197438,3
AS213388,98
AS39831,2
AS24750,1
AS197376,1
AS202352,1
AS201110,3
AS51490,4
AS203854,1
AS57640,1
AS39511,1
AS61385,1
AS8466,1
AS47909,1
AS211474,1
AS210842,6
AS205432,4
AS203638,2
AS203478,5
AS203531,1
AS208753,16
AS208078,7
AS211139,4
AS216398,1
AS199962,2
AS47924,1
AS36743,1
AS60234,1
AS197993,1
AS211411,4
AS48700,7
AS202427,6
AS199097,1
AS206919,1
AS198969,1
AS199094,1
AS199079,2
AS199073,1
AS199177,3
AS198942,1
AS203156,1
AS198804,2
AS198663,1
AS198946,1
AS198733,1
AS198786,1
AS198714,1
AS213236,3
AS207941,5
AS206042,2
AS198308,1
AS57308,1
AS198872,1
AS198209,1
AS198092,1
AS209686,1
AS58339,25
AS60301,1
AS197919,3
AS207427,3
AS203539,1
AS197866,1
AS197817,1
AS197723,1
AS197737,2
AS209574,1
AS197532,4
AS197624,1
AS48718,1
AS197622,1
AS197510,1
AS197434,1
AS62435,1
AS203686,3
AS216454,1
AS203470,1
AS216455,4
AS216429,2
AS202338,1
AS131640,1
AS197433,3
AS216340,2
AS200179,4
AS23449,2
AS216242,1
AS211754,2
AS216124,1
AS216118,2
AS216115,3
AS216113,4
AS216087,1
AS216079,2
AS209512,3
AS44810,2
AS216020,1
AS213864,4
AS208884,2
AS214757,5
AS214223,11
AS215478,1
AS214206,1
AS214203,5
AS203069,15
AS212786,3
AS208279,1
AS213471,1
AS199108,1
AS48456,171
AS205770,2
AS216112,2
AS205163,3
AS213036,18
AS215820,1
AS214040,9
AS214205,5
AS212770,2
AS213413,13
AS206604,6
AS216052,6
AS216267,1
AS209668,1
AS210796,2
AS216043,8
AS216065,5
AS197634,5
AS199689,4
AS215265,2
AS210260,1
AS64522,1
AS208249,2
AS46516,1
AS200529,5
AS207345,2
AS215795,3
AS50007,9
AS43595,1
AS60188,2
AS215846,1
AS397568,2
AS208231,1
AS42375,69
AS204418,1
AS16200,3
AS216370,3
AS214723,5
AS207682,1
AS214630,12
AS199459,3
AS215683,2
AS47311,1
AS216157,22
AS57110,10
AS200447,2
AS215918,1
AS214765,1
AS147036,1
AS215087,5
AS215748,1
AS215843,1
AS214909,3
AS215592,4
AS215598,2
AS214847,1
AS211962,1
AS214752,2
AS215502,3
AS215541,3
AS215241,2
AS213326,4
AS214674,5
AS61142,2
AS216305,3
AS214393,5
AS198923,1
AS212085,5
AS207466,9
AS58270,4
AS213286,4
AS57883,5
AS57429,5
AS207705,3
AS213386,4
AS205398,8
AS210932,2
AS200227,3
AS208529,4
AS211495,3
AS142289,8
AS44406,4
AS205214,2
AS204374,19
AS208679,6
AS211571,2
AS204375,2
AS209652,4
AS202224,4
AS212793,6
AS201242,3
AS203915,18
AS205088,2
AS202002,3
AS199840,2
AS202222,2
AS201979,3
AS15780,5
AS200959,6
AS202467,2
AS200766,2
AS200730,3
AS56808,1
AS60379,2
AS203873,2
AS211869,2
AS51856,1
AS203655,2
AS212178,2
AS204406,4
AS200360,3
AS199682,1
AS199676,2
AS212703,2
AS203852,2
AS212888,1
AS211233,2
AS203199,10
AS200890,3
AS202939,6
AS200158,3
AS212789,7
AS200879,4
AS211151,2
AS206569,4
AS51312,1
AS199767,3
AS212252,1
AS200965,2
AS200952,7
AS148971,3
AS200455,3
AS202776,3
AS200169,2
AS208768,2
AS396931,1
AS209431,1
AS204669,5
AS205987,6
AS214331,2
AS208085,1
AS213367,1
AS34775,14
AS212044,3
AS197962,6
AS212722,6
AS216355,1
AS214020,1
AS62078,1
AS215491,1
AS215011,2
AS197762,1
AS216427,1
AS215734,4
AS200237,6
AS198879,1
AS215426,1
AS202256,2
AS213443,2
AS13852,10
AS199340,6
AS215887,1
AS197601,1
AS203145,1
AS214953,2
AS17818,1
AS206633,1
AS204909,10
AS203801,1
AS134666,9
AS210090,1
AS208340,1
AS209364,1
AS208958,1
AS208872,1
AS208434,4
AS207755,1
AS211230,1
AS210286,1
AS8285,2
AS45033,1
AS33992,1
AS210883,2
AS213034,3
AS205630,1
AS213189,1
AS213109,1
AS212845,1
AS212437,2
AS212856,2
AS211776,1
AS207649,2
AS208454,2
AS213915,4
AS215849,6
AS210378,1
AS51647,1
AS213324,1
AS198687,1
AS203232,2
AS215363,2
AS215382,2
AS202262,2
AS44487,1
AS215280,3
AS216339,3
AS200572,1
AS199428,1
AS215665,2
AS215473,4
AS204857,3
AS203867,3
AS215378,1
AS214370,2
AS199573,1
AS199582,2
AS48436,5
AS215192,2
AS214999,4
AS214930,2
AS57851,1
AS48581,1
AS50580,3
AS50836,1
AS142598,1
AS147020,1
AS198590,3
AS199680,3
AS200242,7
AS200866,3
AS200975,2
AS202828,1
AS203453,1
AS203868,5
AS206016,3
AS207341,2
AS209018,2
AS212276,1
AS212294,7
AS398057,1
AS400542,2
AS215600,1
AS216212,2
AS44658,1
AS951,1
AS199765,3
AS210965,4
AS215459,2
AS209806,1
AS47326,1
AS208181,1
AS215577,4
AS60639,1
AS207588,1
AS213378,1
AS215283,2
AS42352,1
AS60960,1
AS204662,3
AS208828,1
AS57831,1
AS209589,1
AS202587,1
AS47343,1
AS47464,4
AS30788,9
AS48924,1
AS215960,1
AS52212,1
AS39220,1
AS43992,1
AS57969,1
AS41767,1
AS205758,1
AS208982,1
AS3204,1
AS44364,9
AS6886,1
AS207613,1
AS209553,1
AS204710,1
AS199553,2
AS57027,13
AS213705,1
AS208394,1
AS213268,1
AS211027,7
AS12608,4
AS215108,5
AS204676,4
AS215214,2
AS205884,6
AS209387,1
AS206560,5
AS207214,1
AS204497,1
AS44094,1
AS205828,12
AS199867,1
AS211009,9
AS213492,1
AS216296,1
AS209289,1
AS208886,3
AS213170,1
AS52042,9
AS56849,7
AS214868,13
AS209253,1
AS207530,9
AS64486,1
AS207781,3
AS215258,3
AS208970,1
AS51714,1
AS216343,2
AS200160,16
AS211604,1
AS213327,2
AS200240,2
AS44817,4
AS215379,3
AS208022,4
AS213290,1
AS43129,1
AS202572,1
AS205723,1
AS213396,1
AS213341,1
AS48777,1
AS47496,1
AS206513,1
AS48662,1
AS200280,1
AS57755,1
AS200581,2
AS203888,3
AS200535,1
AS212799,1
AS200850,1
AS200243,1
AS200329,1
AS200267,1
AS200266,1
AS200853,2
AS212532,1
AS200556,1
AS200074,1
AS199651,1
AS200210,1
AS200268,1
AS200261,1
AS200221,1
AS199832,7
AS200809,6
AS200219,1
AS200172,1
AS207079,3
AS212884,1
AS201097,1
AS200263,1
AS200256,2
AS200246,1
AS200269,1
AS199376,3
AS199762,4
AS200335,1
AS200257,1
AS200234,1
AS206439,1
AS200230,1
AS199347,1
AS211576,1
AS200201,1
AS200141,1
AS200105,1
AS202201,1
AS200103,1
AS57934,2
AS200007,1
AS199929,1
AS199741,1
AS210738,3
AS199825,1
AS49975,2
AS199668,1
AS48935,1
AS199688,1
AS49105,1
AS199626,1
AS48818,1
AS199613,6
AS199607,1
AS199488,1
AS199344,1
AS199343,1
AS200800,1
AS200326,1
AS200558,1
AS200283,1
AS200307,1
AS200262,1
AS203333,3
AS199504,1
AS200732,1
AS200789,1
AS200731,1
AS200791,1
AS199566,1
AS212468,1
AS200795,1
AS200255,1
AS200754,1
AS200840,1
AS202732,1
AS200782,1
AS200592,1
AS200936,2
AS200895,1
AS200949,1
AS201504,1
AS199501,1
AS49548,1
AS200907,1
AS211443,1
AS200912,1
AS200882,1
AS211679,3
AS200545,1
AS200885,2
AS199497,1
AS205794,3
AS207762,1
AS200968,1
AS200969,1
AS200992,1
AS200671,1
AS201501,1
AS200579,1
AS201517,1
AS201392,1
AS214660,3
AS215575,5
AS213447,2
AS214242,4
AS215150,1
AS215216,2
AS47509,2
AS209310,2
AS203913,1
AS39126,1
AS49119,1
AS214646,1
AS214625,1
AS214514,1
AS208487,19
AS56999,1
AS59922,7
AS213808,1
AS213452,1
AS214842,1
AS216348,1
AS6369,2
AS58285,21
AS203564,1
AS210596,1
AS214474,1
AS204093,3
AS208695,1
AS212623,1
AS34692,1
AS51992,1
AS209556,4
AS210632,1
AS209862,1
AS212154,5
AS212450,2
AS213115,1
AS212718,1
AS207892,1
AS205036,18
AS205117,1
AS44754,1
AS202307,1
AS201331,1
AS212250,1
AS207158,1
AS57848,3
AS206315,1
AS205603,3
AS8229,1
AS13023,1
AS201732,1
AS210171,1
AS41979,1
AS41780,1
AS205590,1
AS205618,1
AS205532,1
AS205152,2
AS48883,3
AS213598,1
AS59449,4
AS211281,3
AS215007,2
AS212470,4
AS214821,2
AS215953,5
AS214543,6
AS44331,2
AS214312,2
AS214372,2
AS214818,4
AS215191,2
AS215017,3
AS213862,1
AS214701,2
AS51391,1
AS200365,1
AS206699,1
AS211387,1
AS207885,2
AS39335,1
AS208272,1
AS215330,10
AS43336,1
AS202165,1
AS204048,1
AS202181,1
AS214411,1
AS60927,2
AS39765,1
AS41996,1
AS42167,1
AS211146,1
AS44853,1
AS781,1
AS208360,5
AS204378,1
AS134981,2
AS147183,2
AS48606,2
AS40811,1
AS20705,3
AS39355,1
AS40970,2
AS35207,1
AS203629,16
AS214497,2
AS206506,1
AS213288,2
AS215615,1
AS207965,1
AS210890,2
AS206824,1
AS215505,2
AS197900,1
AS215650,1
AS204438,9
AS200857,1
AS209833,9
AS210633,4
AS213253,2
AS209091,1
AS199705,2
AS211758,1
AS207414,1
